64 64 15.265625 15.75
   0    0 4.2263335E-01 -1.7067227E+02 -1.4680910E-01 -1.6555871E-01
   0    1 3.7319800E-01 -1.7034752E+02 -1.6597429E-01 -4.6328139E-01
   0    2 0.0000000E+00 -1.6965398E+02 -1.8804786E-01 -9.3727386E-01
   0    3 2.9195219E-02 -1.6834033E+02 -2.0941052E-01 -1.5956390E+00
   0    4 1.8576612E-01 -1.6645111E+02 -2.2143044E-01 -2.0337534E+00
   0    5 4.7751639E-02 -1.6413737E+02 -2.3648742E-01 -2.4723296E+00
   0    6 0.0000000E+00 -1.6132660E+02 -2.5159532E-01 -2.9778798E+00
   0    7 3.3697989E-02 -1.5800427E+02 -3.1005716E-01 -3.4419668E+00
   0    8 9.0787306E-02 -1.5429073E+02 -3.5494503E-01 -3.7338569E+00
   0    9 3.9073504E-03 -1.5028253E+02 -3.0946881E-01 -4.0627437E+00
   0   10 1.8592825E-02 -1.4588422E+02 -3.3507434E-01 -4.4525433E+00
   0   11 2.5703609E-02 -1.4113153E+02 -3.8588333E-01 -4.7449632E+00
   0   12 9.2091903E-02 -1.3611668E+02 -3.6246851E-01 -4.9681025E+00
   0   13 2.2507852E-01 -1.3089810E+02 -3.4342828E-01 -5.1321507E+00
   0   14 3.0497250E-01 -1.2557968E+02 -3.9531812E-01 -5.1518650E+00
   0   15 1.4314196E-01 -1.2028499E+02 -4.4838184E-01 -5.1221542E+00
   0   16 7.5887502E-03 -1.1497491E+02 -4.5598722E-01 -5.1858912E+00
   0   17 0.0000000E+00 -1.0957880E+02 -4.7611302E-01 -5.2634883E+00
   0   18 0.0000000E+00 -1.0414539E+02 -5.0657713E-01 -5.2592058E+00
   0   19 0.0000000E+00 -9.8736092E+01 -5.3675544E-01 -5.2183452E+00
   0   20 2.6984237E-02 -9.3408844E+01 -5.7497400E-01 -5.0931711E+00
   0   21 2.2434813E-01 -8.8265869E+01 -5.9865350E-01 -4.8403940E+00
   0   22 4.2122379E-01 -8.3521362E+01 -5.7835841E-01 -4.3236537E+00
   0   23 1.3786002E-01 -7.9321671E+01 -6.0938323E-01 -3.8564277E+00
   0   24 1.4946280E-02 -7.5513763E+01 -6.6663766E-01 -3.5268562E+00
   0   25 3.8896944E-02 -7.2052048E+01 -6.8438697E-01 -3.1767168E+00
   0   26 3.1378305E-01 -6.9012970E+01 -6.7213368E-01 -2.6689277E+00
   0   27 3.4353480E-01 -6.6624283E+01 -7.1686697E-01 -1.9447746E+00
   0   28 1.8125685E-01 -6.4994125E+01 -7.6283646E-01 -1.2318760E+00
   0   29 1.8773787E-02 -6.4028816E+01 -7.5359058E-01 -6.6500884E-01
