64 64 15.265625 15.75
   0    0 4.1857162E-01 -1.9363443E+02 -1.5551260E-01 -1.6137667E-01
   0    1 3.7313959E-01 -1.9332181E+02 -1.7532527E-01 -4.4335991E-01
   0    2 0.0000000E+00 -1.9265561E+02 -1.9756514E-01 -9.0423983E-01
   0    3 1.2176756E-02 -1.9138205E+02 -2.1910557E-01 -1.5540217E+00
   0    4 1.8576612E-01 -1.8953300E+02 -2.2566433E-01 -1.9950516E+00
   0    5 6.4770103E-02 -1.8727087E+02 -2.4134405E-01 -2.4083047E+00
   0    6 0.0000000E+00 -1.8453568E+02 -2.5777325E-01 -2.8986654E+00
   0    7 2.5096154E-02 -1.8129713E+02 -3.0848935E-01 -3.3617673E+00
   0    8 8.7145075E-02 -1.7766046E+02 -3.6064380E-01 -3.6619389E+00
   0    9 1.1000526E-02 -1.7373825E+02 -3.1783766E-01 -3.9650121E+00
   0   10 1.1369429E-02 -1.6944551E+02 -3.3001003E-01 -4.3513484E+00
   0   11 2.4028242E-02 -1.6479665E+02 -3.8114044E-01 -4.6434746E+00
   0   12 6.0220681E-02 -1.5988037E+02 -3.6563230E-01 -4.8823643E+00
   0   13 2.1027340E-01 -1.5474416E+02 -3.4242231E-01 -5.0547891E+00
   0   14 2.8439596E-01 -1.4949762E+02 -3.8874874E-01 -5.0947304E+00
   0   15 1.7425632E-01 -1.4425568E+02 -4.4896698E-01 -5.0668969E+00
   0   16 1.7483745E-02 -1.3901624E+02 -4.5177564E-01 -5.1092415E+00
   0   17 0.0000000E+00 -1.3369283E+02 -4.6598276E-01 -5.2028461E+00
   0   18 0.0000000E+00 -1.2831119E+02 -4.9734849E-01 -5.2193780E+00
   0   19 0.0000000E+00 -1.2293134E+02 -5.2105957E-01 -5.2017765E+00
   0   20 1.4923801E-02 -1.1760593E+02 -5.5311459E-01 -5.1086564E+00
   0   21 1.7188905E-01 -1.1242039E+02 -5.8792132E-01 -4.9128671E+00
   0   22 4.1319463E-01 -1.0756576E+02 -5.6713498E-01 -4.4579539E+00
   0   23 1.8617329E-01 -1.0322262E+02 -5.8330238E-01 -3.9936152E+00
   0   24 0.0000000E+00 -9.9264435E+01 -6.4674848E-01 -3.6912787E+00
   0   25 2.3206329E-02 -9.5606514E+01 -6.7957544E-01 -3.3905556E+00
   0   26 2.7180782E-01 -9.2319031E+01 -6.6846609E-01 -2.9417918E+00
   0   27 3.4621254E-01 -8.9616661E+01 -6.9989645E-01 -2.2733035E+00
   0   28 1.6807516E-01 -8.7629219E+01 -7.3736191E-01 -1.5984472E+00
   0   29 2.3172999E-02 -8.6261223E+01 -7.2711301E-01 -1.0765511E+00
   0   30 7.4321024E-02 -8.5402107E+01 -7.8275681E-01 -5.7476211E-01
   0   31 3.5554759E-02 -8.5096184E+01 -1.0497649E+00 -2.0725608E-02
   0   32 0.0000000E+00 -8.5347168E+01 -1.0290499E+00 5.0827444E-01
   0   33 0.0000000E+00 -8.6157410E+01 -8.0769038E-01 1.0657616E+00
   0   34 0.0000000E+00 -8.7543900E+01 -7.7593696E-01 1.6201993E+00
   0   35 0.0000000E+00 -8.9491371E+01 -7.2902977E-01 2.1423171E+00
   0   36 5.9290841E-02 -9.1935043E+01 -6.9392622E-01 2.5920835E+00
   0   37 1.8576612E-01 -9.4869339E+01 -6.6712844E-01 3.1109164E+00
   0   38 1.7655296E-02 -9.8330803E+01 -6.5519404E-01 3.5643318E+00
   0   39 6.0439926E-02 -1.0217500E+02 -6.5779090E-01 3.8922439E+00
   0   40 9.0942465E-02 -1.0639724E+02 -6.6516834E-01 4.2962809E+00
   0   41 2.6832426E-03 -1.1099931E+02 -6.1522508E-01 4.5968075E+00
   0   42 0.0000000E+00 -1.1584775E+02 -5.9097195E-01 4.7937803E+00
   0   43 0.0000000E+00 -1.2087512E+02 -5.7932323E-01 4.9459753E+00
   0   44 0.0000000E+00 -1.2604638E+02 -5.4859209E-01 5.0700364E+00
   0   45 0.0000000E+00 -1.3130237E+02 -5.0861996E-01 5.1056347E+00
   0   46 1.6538265E-01 -1.3659607E+02 -4.6212980E-01 5.1753464E+00
   0   47 9.4926655E-02 -1.4199005E+02 -4.4006896E-01 5.2616758E+00
   0   48 0.0000000E+00 -1.4739096E+02 -4.2552930E-01 5.1798983E+00
   0   49 1.3522908E-01 -1.5265375E+02 -3.7460995E-01 5.0310488E+00
   0   50 2.4308360E-01 -1.5781610E+02 -3.5440996E-01 4.9892821E+00
   0   51 3.6618918E-02 -1.6291408E+02 -3.6813730E-01 4.8551064E+00
   0   52 0.0000000E+00 -1.6777670E+02 -3.5479733E-01 4.5612302E+00
   0   53 0.0000000E+00 -1.7231593E+02 -3.3677283E-01 4.2303400E+00
   0   54 0.0000000E+00 -1.7648792E+02 -3.1034964E-01 3.8469052E+00
   0   55 7.5466805E-03 -1.8022444E+02 -2.7607393E-01 3.3863201E+00
   0   56 1.7311813E-01 -1.8349614E+02 -2.3918107E-01 2.9780681E+00
   0   57 1.1065790E-01 -1.8638028E+02 -2.3357853E-01 2.5996742E+00
   0   58 1.8483478E-01 -1.8885689E+02 -2.3242137E-01 2.2173953E+00
